zipcode, #_of_Chick_fil_a, #_of_Tacobells, #_of_Starbucks
31019, 0, 0, 0 
31020, 0, 1, 0 
31021, 1, 1, 2 
31022, 0, 0, 0 
31023, 0, 0, 0 
31024, 0, 0, 0 
31025, 0, 0, 0 
31026, 0, 0, 0 
31027, 0, 0, 0 
31028, 1, 0, 0 
31029, 0, 1, 0 
31030, 1, 1, 0 
31031, 0, 0, 0 
31032, 0, 0, 1 
31033, 0, 0, 0 
31034, 0, 0, 1 
31035, 0, 0, 0 
31036, 0, 0, 0 
31037, 0, 0, 2 
31038, 0, 0, 0 
31039, 0, 0, 0 
31040, 0, 0, 0 
31041, 0, 0, 0 
31042, 0, 0, 0 
31044, 0, 0, 0 
31045, 0, 0, 0 
31046, 0, 0, 0 
31047, 0, 0, 0 
31049, 0, 0, 0 
31050, 0, 0, 0 
31051, 0, 0, 0 
31052, 0, 0, 0 
31054, 0, 0, 0 
31055, 0, 0, 0 
31057, 0, 0, 0 
31058, 0, 0, 0 
31059, 0, 0, 0 
31060, 0, 1, 0 
31061, 2, 1, 2 
31062, 0, 0, 0 
31063, 0, 0, 0 
31064, 0, 0, 0 
31065, 0, 0, 0 
31066, 0, 0, 0 
31067, 0, 0, 0 
31068, 0, 0, 0 
31069, 1, 1, 0 
31070, 0, 0, 0 
31071, 0, 0, 0 
31072, 0, 0, 0 
31075, 0, 0, 0 
31076, 0, 0, 0 
31077, 0, 0, 0 
31078, 0, 0, 0 
31079, 0, 0, 0 
31081, 0, 0, 0 
31082, 0, 0, 0 
31083, 0, 0, 0 
31084, 0, 0, 0 
31085, 0, 0, 0 
31086, 0, 0, 0 
31087, 0, 0, 0 
31088, 0, 2, 0 
31089, 0, 0, 0 
31090, 0, 0, 0 
31091, 0, 0, 0 
31092, 0, 0, 0 
31093, 1, 2, 2 
31094, 0, 0, 0 
31095, 0, 0, 0 
31096, 0, 0, 0 
31097, 0, 0, 0 
31098, 0, 0, 0 
31099, 0, 0, 0 
31106, 0, 0, 2 
31107, 0, 0, 0 
31119, 0, 0, 0 
31120, 0, 0, 0 
31126, 0, 0, 0 
31131, 0, 0, 0 
31136, 0, 0, 0 
31139, 0, 0, 0 
31141, 0, 0, 0 
31144, 0, 0, 0 
31145, 0, 0, 0 
31146, 0, 0, 0 
31150, 0, 0, 0 
31156, 0, 0, 0 
31169, 0, 0, 0 
31191, 0, 0, 0 
31192, 0, 0, 0 
31193, 0, 0, 0 
31195, 0, 0, 0 
31196, 0, 0, 0 
31197, 0, 0, 0 
31198, 0, 0, 0 
31199, 0, 0, 0 
31201, 1, 0, 0 
31202, 0, 0, 0 
31203, 0, 0, 0 
31204, 0, 0, 0 
31205, 0, 0, 0 
31206, 2, 1, 0 
31207, 1, 0, 0 
31208, 0, 0, 0 
31209, 0, 0, 0 
31210, 3, 3, 2 
31211, 0, 1, 0 
31212, 0, 0, 0 
31213, 0, 0, 0 
31216, 0, 0, 0 
31217, 0, 0, 0 
31220, 0, 0, 0 
31221, 0, 0, 0 
31294, 0, 0, 0 
31295, 0, 0, 0 
31296, 0, 0, 0 
31297, 0, 0, 0 
31301, 0, 0, 0 
31302, 0, 0, 0 
31303, 0, 0, 0 
31304, 0, 0, 0 
31305, 0, 1, 0 
31307, 0, 0, 0 
31308, 0, 0, 0 
31309, 0, 0, 0 
31310, 0, 0, 0 
31312, 0, 0, 0 
31313, 1, 1, 0 
31314, 0, 0, 1 
31315, 0, 0, 0 
31316, 0, 0, 0 
31318, 0, 0, 0 
31319, 0, 0, 0 
31320, 0, 0, 0 
31321, 0, 0, 0 
31322, 1, 2, 1 
31323, 0, 0, 0 
31324, 0, 1, 1 
31326, 0, 1, 1 
31327, 0, 0, 0 
31328, 0, 0, 0 
31329, 0, 0, 0 
31331, 0, 0, 0 
31333, 0, 0, 0 
31401, 0, 0, 3 
31402, 0, 0, 0 
31403, 0, 0, 0 
31404, 1, 1, 2 
31405, 0, 0, 2 
31406, 2, 1, 3 
31407, 0, 1, 0 
31408, 0, 0, 2 
31409, 0, 0, 0 
31410, 0, 0, 1 
31411, 0, 0, 0 
31412, 0, 0, 0 
31414, 0, 0, 0 
31415, 0, 0, 0 
31416, 0, 0, 0 
31418, 0, 0, 0 
31419, 2, 1, 2 
31420, 0, 0, 0 
31421, 0, 0, 0 
31501, 1, 1, 1 
31502, 0, 0, 0 
31503, 0, 0, 0 
31510, 0, 0, 0 
31512, 0, 0, 0 
31513, 0, 1, 0 
31515, 0, 0, 0 
31516, 0, 0, 0 
31518, 0, 0, 0 
31519, 0, 0, 0 
31520, 1, 1, 1 
31521, 0, 0, 0 
31522, 1, 0, 1 
31523, 0, 0, 1 
31524, 0, 0, 0 
31525, 0, 0, 2 
31527, 0, 0, 0 
31532, 0, 0, 0 
31533, 0, 1, 0 
31534, 0, 0, 0 
31535, 0, 0, 0 
31537, 0, 0, 0 
31539, 0, 0, 0 
31542, 0, 0, 0 
31543, 0, 0, 0 
31544, 0, 0, 0 
31545, 0, 1, 0 
31546, 0, 0, 0 
31547, 0, 0, 0 
31548, 1, 1, 0 
31549, 0, 0, 0 
31550, 0, 0, 0 
31551, 0, 0, 0 
31552, 0, 0, 0 
31553, 0, 0, 0 
31554, 0, 0, 0 
31555, 0, 0, 0 
31556, 0, 0, 0 
31557, 0, 0, 0 
31558, 0, 1, 0 
31560, 0, 0, 0 
31561, 0, 0, 0 
31562, 0, 0, 0 
31563, 0, 0, 0 
31564, 0, 0, 0 
31565, 0, 0, 0 
31566, 0, 0, 0 
31567, 0, 0, 0 
31568, 0, 0, 0 
31569, 0, 0, 0 
31598, 0, 0, 0 
31599, 0, 0, 0 
31601, 2, 1, 1 
31602, 1, 1, 1 
31603, 0, 0, 0 
31604, 0, 0, 0 
31605, 0, 1, 0 
31606, 0, 0, 0 
31620, 0, 1, 0 
31622, 0, 0, 0 
31623, 0, 0, 0 
31624, 0, 0, 0 
31625, 0, 0, 0 
31626, 0, 0, 0 
31627, 0, 0, 0 
31629, 0, 0, 0 
31630, 0, 0, 0 
31631, 0, 0, 0 
31632, 0, 0, 0 
31634, 0, 0, 0 
31635, 0, 0, 0 
31636, 1, 1, 0 
31637, 0, 0, 0 
31638, 0, 0, 0 
31639, 0, 0, 0 
31641, 0, 0, 0 
31642, 0, 0, 0 
31643, 0, 0, 0 
31645, 0, 0, 0 
31646, 0, 0, 0 
31647, 0, 0, 0 
31648, 0, 0, 0 
31649, 0, 0, 0 
31650, 0, 0, 0 
31698, 1, 0, 1 
31699, 0, 0, 0 
31701, 0, 0, 0 
31702, 0, 0, 1 
31703, 0, 0, 0 
31704, 0, 0, 0 
31705, 2, 1, 0 
31706, 0, 0, 0 
31707, 2, 2, 2 
31708, 0, 0, 0 
31709, 1, 1, 0 
31711, 0, 0, 0 
31712, 0, 0, 0 
31713, 0, 0, 0 
31714, 0, 0, 0 
31715, 0, 0, 0 
31716, 0, 0, 0 
31717, 0, 0, 0 
31719, 0, 0, 0 
31720, 0, 0, 0 
31721, 0, 0, 0 
31722, 0, 0, 0 
31723, 0, 0, 0 
31724, 0, 0, 0 
31725, 0, 0, 0 
31726, 0, 0, 0 
31727, 0, 0, 0 
31728, 0, 0, 0 
31729, 0, 0, 0 
31730, 0, 1, 0 
31732, 0, 0, 0 
31733, 0, 0, 0 
31734, 0, 0, 0 
31735, 0, 0, 0 
31736, 0, 0, 0 
31737, 0, 0, 0 
31738, 0, 0, 0 
31739, 0, 0, 0 
31740, 0, 0, 0 
31741, 0, 0, 0 
31742, 0, 0, 0 
31743, 0, 0, 0 
31744, 0, 0, 0 
31745, 0, 0, 0 
31746, 0, 0, 0 
31747, 0, 0, 0 
31749, 0, 0, 0 
31750, 0, 0, 0 
31751, 0, 0, 0 
31752, 0, 0, 0 
31753, 0, 0, 0 
31754, 0, 0, 0 
31756, 0, 0, 0 
31757, 1, 0, 0 
31758, 0, 0, 0 
31759, 0, 0, 0 
31760, 0, 0, 0 
31761, 0, 0, 0 
31762, 0, 0, 0 
31763, 1, 0, 0 
31764, 0, 0, 0 
31765, 0, 0, 0 
31766, 0, 0, 0 
31767, 0, 0, 0 
31768, 1, 0, 0 
31769, 0, 0, 0 
31770, 0, 0, 0 
31771, 0, 0, 0 
31772, 0, 0, 0 
31773, 0, 0, 0 
31774, 0, 0, 0 
31775, 0, 0, 0 
31776, 0, 0, 0 
31777, 0, 0, 0 
31778, 0, 0, 0 
31779, 0, 0, 0 
31780, 0, 0, 0 
31781, 0, 0, 0 
31782, 0, 0, 0 
31783, 0, 0, 0 
31784, 0, 0, 0 
31786, 0, 0, 0 
31787, 0, 0, 0 
31788, 0, 1, 1 
31789, 0, 0, 0 
31790, 0, 0, 0 
31791, 0, 0, 0 
31792, 0, 1, 0 
31793, 1, 1, 0 
31794, 0, 1, 1 
31795, 0, 0, 0 
31796, 0, 0, 0 
31797, 0, 0, 0 
31798, 0, 0, 0 
31799, 0, 0, 0 
31801, 0, 0, 0 
31803, 0, 0, 0 
31804, 0, 0, 0 
31805, 0, 0, 0 
31806, 0, 0, 0 
31807, 0, 0, 0 
31808, 0, 0, 0 
31810, 0, 0, 0 
31811, 0, 0, 0 
31812, 0, 0, 0 
31814, 0, 0, 0 
31815, 0, 0, 0 
31816, 0, 0, 0 
31820, 1, 0, 1 
31821, 0, 0, 0 
31822, 0, 0, 0 
31823, 0, 0, 0 
31824, 0, 0, 0 
31825, 0, 0, 0 
31826, 0, 0, 0 
31827, 0, 0, 0 
31829, 0, 0, 0 
31830, 0, 0, 0 
31831, 0, 0, 0 
31832, 0, 0, 0 
31833, 0, 0, 0 
31836, 0, 0, 0 
31901, 1, 1, 0 
31902, 0, 0, 0 
31903, 0, 1, 0 
31904, 2, 1, 2 
31905, 0, 0, 3 
31906, 1, 1, 0 
31907, 1, 2, 0 
31908, 0, 0, 0 
31909, 2, 1, 1 
31914, 0, 0, 0 
31917, 0, 0, 0 
31993, 0, 0, 0 
31995, 0, 0, 0 
31997, 0, 0, 0 
31998, 0, 0, 0 
31999, 0, 0, 0 
32003, 1, 1, 2 
32004, 0, 0, 0 
32006, 0, 0, 0 
32007, 0, 0, 0 
32008, 0, 0, 0 
32009, 0, 0, 0 
32011, 0, 1, 0 
32013, 0, 0, 0 
32024, 0, 0, 0 
32025, 0, 1, 0 
32026, 0, 0, 0 
32030, 0, 0, 0 
32033, 0, 0, 0 
32034, 0, 1, 1 
32035, 0, 0, 0 
32038, 0, 0, 0 
32040, 0, 0, 0 
32041, 0, 0, 0 
32042, 0, 0, 0 
32043, 0, 0, 0 
32044, 0, 0, 0 
32046, 0, 0, 0 
32050, 0, 0, 0 
32052, 0, 0, 0 
32053, 0, 0, 0 
32054, 0, 0, 0 
32055, 1, 1, 1 
32056, 0, 0, 0 
32058, 0, 0, 0 
32059, 0, 0, 0 
32060, 0, 1, 0 
32061, 0, 0, 0 
32062, 0, 0, 0 
32063, 0, 1, 1 
32064, 0, 0, 0 
32065, 0, 1, 0 
32066, 0, 0, 0 
32067, 0, 0, 0 
32068, 1, 0, 0 
32071, 0, 0, 0 
32072, 0, 0, 0 
32073, 2, 1, 1 
32079, 0, 0, 0 
32080, 0, 0, 1 
32081, 0, 0, 0 
32082, 0, 0, 2 
32083, 0, 0, 0 
32084, 2, 1, 2 
32085, 0, 0, 0 
32086, 0, 0, 0 
32087, 0, 0, 0 
32091, 0, 1, 0 
32092, 0, 1, 1 
32094, 0, 0, 0 
32095, 0, 0, 1 
32096, 0, 0, 0 
32097, 1, 0, 2 
32099, 0, 0, 0 
32102, 0, 0, 0 
32105, 0, 0, 0 
32110, 0, 0, 0 
32111, 0, 0, 0 
32112, 0, 0, 0 
32113, 0, 0, 0 
32114, 2, 3, 3 
32115, 0, 0, 0 
32116, 0, 0, 0 
32117, 0, 0, 0 
32118, 0, 0, 2 
32119, 0, 1, 0 
32120, 0, 0, 0 
32121, 0, 0, 0 
32122, 0, 0, 0 
32123, 0, 0, 0 
32124, 0, 0, 0 
32125, 0, 0, 0 
32126, 0, 0, 0 
32127, 1, 0, 2 
32128, 0, 0, 0 
32129, 0, 0, 0 
32130, 0, 0, 0 
32131, 0, 0, 0 
32132, 0, 0, 0 
32133, 0, 0, 0 
32134, 0, 0, 0 
32135, 0, 0, 0 
32136, 0, 0, 0 
32137, 1, 1, 1 
32138, 0, 0, 0 
32139, 0, 0, 0 
32140, 0, 0, 0 
32141, 1, 0, 0 
32142, 0, 0, 0 
32143, 0, 0, 0 
32145, 0, 0, 0 
32147, 0, 0, 0 
32148, 0, 0, 0 
32149, 0, 0, 0 
32157, 0, 0, 0 
32158, 0, 0, 0 
32159, 1, 0, 2 
32160, 0, 0, 0 
32162, 0, 1, 1 
32163, 0, 0, 0 
32164, 0, 0, 1 
32168, 0, 1, 0 
32169, 0, 0, 0 
32170, 0, 0, 0 
32173, 0, 0, 0 
32174, 1, 2, 1 
32175, 0, 0, 0 
32176, 0, 0, 1 
32177, 0, 1, 0 
32178, 0, 0, 0 
32179, 0, 0, 0 
32180, 0, 0, 0 
32181, 0, 0, 0 
32182, 0, 0, 0 
32183, 0, 0, 0 
32185, 0, 0, 0 
32187, 0, 0, 0 
32189, 0, 0, 0 
32190, 0, 0, 0 
32192, 0, 0, 0 
32193, 0, 0, 0 
32195, 0, 0, 0 
32198, 0, 0, 0 
32201, 0, 0, 0 
32202, 0, 0, 0 
32203, 0, 0, 0 
32204, 1, 0, 1 
32205, 0, 1, 0 
32206, 0, 0, 0 
32207, 1, 1, 2 
32208, 0, 1, 0 
32209, 0, 1, 0 
32210, 1, 1, 1 
32211, 1, 1, 1 
32212, 0, 0, 0 
32214, 0, 0, 0 
32215, 0, 0, 0 
32216, 1, 1, 0 
32217, 0, 0, 1 
32218, 1, 2, 5 
32219, 0, 0, 0 
32220, 0, 0, 0 
32221, 0, 0, 0 
32222, 1, 0, 2 
32223, 0, 1, 1 
32224, 2, 1, 4 
32225, 2, 2, 4 
32226, 0, 0, 0 
32227, 0, 0, 0 
32228, 0, 0, 0 
32229, 0, 0, 0 
32230, 0, 0, 0 
32231, 0, 0, 0 
32232, 0, 0, 0 
32233, 0, 0, 0 
32234, 0, 0, 0 
32235, 0, 0, 0 
32236, 0, 0, 0 
32237, 0, 0, 0 
32238, 0, 0, 0 
32239, 0, 0, 0 
32240, 0, 0, 0 
32241, 0, 0, 0 
32244, 0, 0, 2 
32245, 0, 0, 0 
32246, 1, 2, 5 
32247, 0, 0, 0 
32250, 1, 1, 2 
32254, 0, 0, 0 
32255, 0, 0, 0 
32256, 3, 2, 5 
32257, 1, 1, 2 
32258, 0, 0, 1 
32259, 0, 0, 1 
32260, 0, 0, 0 
32266, 0, 0, 1 
32267, 0, 0, 0 
32277, 0, 0, 0 
32290, 0, 0, 0 
32301, 2, 1, 4 
32302, 0, 0, 0 
32303, 1, 1, 2 
32304, 1, 2, 3 
32305, 0, 0, 0 
32306, 1, 0, 2 
32307, 1, 0, 0 
32308, 1, 1, 0 
32309, 0, 0, 2 
32310, 0, 0, 0 
32311, 0, 1, 0 
32312, 1, 0, 1 
32313, 0, 0, 0 
32314, 0, 0, 0 
32315, 0, 0, 0 
32316, 0, 0, 0 
32317, 0, 0, 0 
32318, 0, 0, 0 
32320, 0, 0, 0 
32321, 0, 0, 0 
32322, 0, 0, 0 
32323, 0, 0, 0 
32324, 0, 0, 0 
32326, 0, 0, 0 
32327, 0, 0, 0 
32328, 0, 0, 0 
32329, 0, 0, 0 
32330, 0, 0, 0 
32331, 0, 0, 0 
32332, 0, 0, 0 
32333, 0, 0, 0 
32334, 0, 0, 0 
32335, 0, 0, 0 
32336, 0, 0, 0 
32337, 0, 0, 0 
32340, 0, 0, 0 
32341, 0, 0, 0 
32343, 0, 0, 0 
32344, 0, 0, 0 
32345, 0, 0, 0 
32346, 0, 0, 0 
32347, 0, 0, 0 
32348, 0, 0, 0 
32350, 0, 0, 0 
32351, 0, 1, 0 
32352, 0, 0, 0 
32353, 0, 0, 0 
32355, 0, 0, 0 
32356, 0, 0, 0 
32357, 0, 0, 0 
32358, 0, 0, 0 
32359, 0, 0, 0 
32360, 0, 0, 0 
32361, 0, 0, 0 
32362, 0, 0, 0 
32395, 0, 0, 0 
32399, 0, 0, 0 
32401, 0, 0, 0 
32402, 0, 0, 0 
32403, 0, 0, 0 
32404, 1, 1, 1 
32405, 3, 1, 1 
32406, 0, 0, 0 
32407, 1, 2, 0 
32408, 0, 0, 0 
32409, 0, 0, 0 
32410, 0, 0, 0 
32411, 0, 0, 0 
32412, 0, 0, 0 
32413, 0, 1, 3 
32417, 0, 0, 0 
32420, 0, 0, 0 
32421, 0, 0, 0 
32422, 0, 0, 0 
32423, 0, 0, 0 
32424, 0, 0, 0 
32425, 0, 0, 0 
32426, 0, 0, 0 
32427, 0, 0, 0 
32428, 0, 0, 0 
32430, 0, 0, 0 
32431, 0, 0, 0 
32432, 0, 0, 0 
32433, 0, 0, 0 
32434, 0, 0, 0 
32435, 0, 1, 0 
32437, 0, 0, 0 
32438, 0, 0, 0 
32439, 0, 0, 0 
32440, 0, 0, 0 
32442, 0, 0, 0 
32443, 0, 0, 0 
32444, 0, 1, 1 
32445, 0, 0, 0 
32446, 0, 1, 0 
32447, 0, 0, 0 
32448, 0, 0, 0 
32449, 0, 0, 0 
32452, 0, 0, 0 
32454, 0, 0, 0 
32455, 0, 0, 0 
32456, 0, 0, 0 
32457, 0, 0, 0 
32459, 0, 0, 0 
32460, 0, 1, 0 
32461, 0, 0, 0 
32462, 0, 0, 0 
32463, 0, 0, 0 
32464, 0, 0, 0 
32465, 0, 0, 0 
32466, 0, 0, 0 
32501, 0, 0, 0 
32502, 0, 0, 0 
32503, 1, 0, 2 
32504, 2, 1, 1 
32505, 0, 0, 0 
32506, 0, 0, 1 
32507, 1, 1, 0 
32508, 0, 0, 2 
32509, 0, 0, 0 
32511, 0, 0, 0 
32512, 0, 0, 0 
32513, 0, 0, 0 
32514, 1, 2, 3 
32516, 0, 0, 0 
32520, 0, 0, 0 
32521, 0, 0, 0 
32522, 0, 0, 0 
32523, 0, 0, 0 
32524, 0, 0, 0 
32526, 0, 1, 0 
32530, 0, 0, 0 
32531, 0, 0, 0 
32533, 0, 0, 0 
32534, 0, 0, 1 
32535, 0, 0, 0 
32536, 0, 2, 1 
32537, 0, 0, 0 
32538, 0, 0, 0 
32539, 0, 0, 0 
32540, 0, 0, 0 
32541, 1, 1, 2 
32542, 0, 0, 1 
32544, 0, 0, 0 
32547, 1, 1, 0 
32548, 0, 1, 2 
32549, 0, 0, 0 
32550, 1, 0, 2 
32559, 0, 0, 0 
32560, 0, 0, 0 
32561, 1, 1, 1 
32562, 0, 0, 0 
32563, 0, 0, 1 
32564, 0, 0, 0 
32565, 0, 0, 0 
32566, 0, 1, 0 
32567, 0, 0, 0 
32568, 0, 0, 0 
32569, 0, 1, 2 
32570, 0, 1, 0 
32571, 1, 1, 1 
32572, 0, 0, 0 
32577, 0, 0, 0 
32578, 1, 1, 0 
32579, 0, 0, 0 
32580, 0, 0, 0 
32583, 0, 0, 0 
32588, 0, 0, 0 
32590, 0, 0, 0 
32591, 0, 0, 0 
32592, 0, 0, 0 
32601, 0, 1, 2 
32602, 0, 0, 0 
32603, 1, 0, 0 
32604, 0, 0, 0 
32605, 1, 2, 3 
32606, 0, 0, 2 
32607, 0, 0, 0 
32608, 1, 1, 1 
32609, 0, 0, 0 
32610, 0, 0, 2 
32611, 3, 0, 3 
32612, 0, 0, 0 
32613, 0, 0, 0 
32614, 0, 0, 0 
32615, 0, 1, 0 
32616, 0, 0, 0 
32617, 0, 0, 0 
32618, 0, 0, 0 
32619, 0, 0, 0 
32621, 0, 0, 0 
32622, 0, 0, 0 
32625, 0, 0, 0 
32626, 0, 1, 0 
32627, 0, 0, 0 
32628, 0, 0, 0 
32631, 0, 0, 0 
32633, 0, 0, 0 
32634, 0, 0, 0 
32635, 0, 0, 0 
32639, 0, 0, 0 
32640, 0, 0, 0 
32641, 0, 0, 0 
32643, 0, 0, 0 
32644, 0, 0, 0 
32648, 0, 0, 0 
32653, 0, 0, 0 
32654, 0, 0, 0 
32655, 0, 0, 0 
32656, 0, 0, 0 
32658, 0, 0, 0 
32662, 0, 0, 0 
32663, 0, 0, 0 
32664, 0, 0, 0 
32666, 0, 0, 0 
32667, 0, 0, 0 
32668, 0, 0, 0 
32669, 0, 0, 1 
32680, 0, 0, 0 
32681, 0, 0, 0 
32683, 0, 0, 0 
32686, 0, 0, 0 
32692, 0, 0, 0 
32693, 0, 0, 0 
32694, 0, 0, 0 
32696, 0, 1, 0 
32697, 0, 0, 0 
32701, 1, 0, 3 
32702, 0, 0, 0 
32703, 1, 1, 2 
32704, 0, 0, 0 
32706, 0, 0, 0 
32707, 0, 1, 3 
32708, 1, 1, 1 
32709, 0, 0, 0 
32710, 0, 0, 0 
32712, 0, 2, 0 
32713, 0, 0, 0 
32714, 1, 1, 3 
32715, 0, 0, 0 
32716, 0, 0, 0 
32718, 0, 0, 0 
32719, 0, 0, 0 
32720, 1, 2, 1 
32721, 0, 0, 0 
32722, 0, 0, 0 
32723, 0, 0, 0 
32724, 0, 0, 0 
32725, 0, 0, 0 
32726, 0, 0, 0 
32727, 0, 0, 0 
32728, 0, 0, 0 
32730, 1, 0, 0 
32732, 0, 0, 0 
32733, 0, 0, 0 
32735, 0, 0, 0 
32736, 0, 0, 0 
32738, 0, 1, 0 
32739, 0, 0, 0 
32744, 0, 0, 0 
32745, 0, 0, 0 
32746, 1, 1, 2 
32747, 0, 0, 0 
32750, 0, 0, 0 
32751, 0, 0, 1 
32752, 0, 0, 0 
32753, 0, 0, 0 
32754, 0, 0, 0 
32756, 0, 0, 0 
32757, 1, 1, 2 
32759, 0, 0, 0 
32762, 0, 0, 0 
32763, 1, 1, 2 
32764, 0, 0, 0 
32765, 2, 1, 4 
32766, 0, 0, 0 
32767, 0, 0, 0 
32768, 0, 0, 0 
32771, 2, 1, 1 
32772, 0, 0, 0 
32773, 0, 1, 1 
32774, 0, 0, 0 
32775, 0, 0, 0 
32776, 0, 0, 0 
32777, 0, 0, 0 
32778, 0, 0, 0 
32779, 0, 0, 1 
32780, 0, 2, 2 
32781, 0, 0, 0 
32782, 0, 0, 0 
32783, 0, 0, 0 
32784, 0, 0, 0 
32789, 1, 1, 3 
32790, 0, 0, 0 
32791, 0, 0, 0 
32792, 1, 1, 3 
32793, 0, 0, 0 
32794, 0, 0, 0 
32795, 0, 0, 0 
32796, 0, 0, 0 
32798, 0, 0, 0 
32799, 0, 0, 0 
32801, 0, 0, 2 
32802, 0, 0, 0 
32803, 1, 1, 2 
32804, 0, 0, 1 
32805, 0, 0, 0 
32806, 1, 1, 2 
32807, 0, 1, 0 
32808, 0, 1, 0 
32809, 2, 2, 3 
32810, 1, 2, 0 
32811, 1, 0, 1 
32812, 0, 0, 1 
32814, 0, 0, 0 
32815, 0, 0, 0 
32816, 1, 0, 1 
32817, 1, 1, 0 
32818, 0, 1, 0 
32819, 1, 2, 11 
32820, 0, 1, 0 
32821, 1, 1, 5 
32822, 1, 3, 1 
32824, 0, 0, 0 
32825, 0, 0, 1 
32826, 0, 1, 1 
32827, 1, 0, 5 
32828, 1, 2, 3 
32829, 0, 0, 0 
32830, 0, 0, 6 
32831, 0, 0, 0 
32832, 0, 1, 0 
32833, 0, 0, 0 
32834, 0, 0, 0 
32835, 0, 1, 1 
32836, 0, 1, 0 
32837, 1, 1, 3 
32839, 1, 0, 4 
32853, 0, 0, 0 
32854, 0, 0, 0 
32855, 0, 0, 0 
32856, 0, 0, 0 
32857, 0, 0, 0 
32858, 0, 0, 0 
32859, 0, 0, 0 
32860, 0, 0, 0 
32861, 0, 0, 0 
32862, 0, 0, 0 
32867, 0, 0, 0 
32868, 0, 0, 0 
32869, 0, 0, 0 
32872, 0, 0, 0 
32877, 0, 0, 0 
32878, 0, 0, 0 
32885, 0, 0, 0 
32886, 0, 0, 0 
32887, 0, 0, 0 
32890, 0, 0, 0 
32891, 0, 0, 0 
32893, 0, 0, 0 
32896, 0, 0, 0 
32897, 0, 0, 0 
32898, 0, 0, 0 
32899, 0, 0, 0 
32901, 0, 0, 0 
32902, 0, 0, 0 
32903, 0, 0, 1 
32904, 2, 1, 4 
32905, 0, 1, 1 
32906, 0, 0, 0 
32907, 1, 1, 0 
32908, 0, 0, 0 
32909, 0, 0, 0 
32910, 0, 0, 0 
32911, 0, 0, 0 
32912, 0, 0, 0 
32919, 0, 0, 0 
32920, 0, 0, 0 
32922, 0, 1, 0 
32923, 0, 0, 0 
32924, 0, 0, 0 
32925, 0, 0, 0 
32926, 0, 0, 0 
32927, 0, 0, 0 
32931, 0, 1, 2 
32932, 0, 0, 0 
32934, 0, 0, 0 
32935, 0, 1, 2 
32936, 0, 0, 0 
32937, 0, 1, 1 
32940, 1, 1, 2 
32941, 0, 0, 0 
32948, 0, 0, 0 
32949, 0, 0, 0 
32950, 0, 0, 0 
32951, 0, 0, 0 
32952, 1, 0, 1 
32953, 0, 1, 1 
32954, 0, 0, 0 
32955, 0, 2, 1 
32956, 0, 0, 0 
32957, 0, 0, 0 
32958, 0, 0, 0 
32959, 0, 0, 0 
32960, 0, 1, 1 
32961, 0, 0, 0 
32962, 0, 0, 0 
32963, 0, 0, 0 
32964, 0, 0, 0 
32965, 0, 0, 0 
32966, 2, 0, 2 
32967, 0, 0, 0 
32968, 0, 0, 0 
32969, 0, 0, 0 
32970, 0, 0, 0 
32971, 0, 0, 0 
32976, 0, 0, 0 
32978, 0, 0, 0 
33001, 0, 0, 0 
33002, 0, 0, 0 
33004, 0, 0, 0 
33008, 0, 0, 0 
33009, 0, 1, 1 
33010, 0, 3, 0 
33011, 0, 0, 0 
33012, 0, 1, 3 
33013, 0, 1, 0 
33014, 1, 2, 0 
33015, 0, 1, 1 
33016, 0, 1, 2 
33017, 0, 0, 0 
33018, 0, 1, 1 
33019, 0, 0, 0 
33020, 0, 1, 2 
33021, 0, 1, 3 
33022, 0, 0, 0 
33023, 0, 1, 0 
33024, 0, 2, 1 
33025, 0, 1, 0 
33026, 2, 1, 2 
33027, 1, 0, 5 
33028, 0, 0, 1 
33029, 0, 0, 0 
33030, 0, 1, 1 
33031, 0, 0, 0 
33032, 0, 0, 0 
33033, 0, 1, 0 
33034, 0, 0, 1 
33035, 0, 0, 0 
33036, 0, 0, 1 
33037, 0, 0, 1 
33039, 0, 0, 0 
33040, 0, 1, 4 
33041, 0, 0, 0 
33042, 0, 0, 0 
33043, 0, 0, 0 
33045, 0, 0, 0 
33050, 0, 0, 0 
33051, 0, 0, 0 
33052, 0, 0, 0 
33054, 0, 0, 0 
33055, 0, 1, 1 
33056, 0, 1, 0 
33060, 0, 1, 0 
33061, 0, 0, 0 
33062, 1, 0, 2 
33063, 0, 1, 1 
33064, 0, 1, 0 
33065, 0, 1, 1 
33066, 0, 0, 0 
33067, 0, 1, 1 
33068, 0, 1, 0 
33069, 0, 1, 0 
33070, 0, 0, 0 
33071, 1, 1, 2 
33072, 0, 0, 0 
33073, 0, 0, 4 
33074, 0, 0, 0 
33075, 0, 0, 0 
33076, 0, 0, 2 
33077, 0, 0, 0 
33081, 0, 0, 0 
33082, 0, 0, 0 
33083, 0, 0, 0 
33084, 0, 0, 0 
33090, 0, 0, 0 
33092, 0, 0, 0 
33093, 0, 0, 0 
33097, 0, 0, 0 
33101, 0, 0, 0 
33102, 0, 0, 0 
33106, 0, 0, 0 
33107, 0, 0, 0 
33109, 0, 0, 0 
33110, 0, 0, 0 
33111, 0, 0, 0 
33112, 0, 0, 0 
33114, 0, 0, 0 
33116, 0, 0, 0 
33119, 0, 0, 0 
33121, 0, 0, 0 
33122, 0, 1, 1 
33124, 0, 0, 2 
33125, 0, 1, 0 
33126, 0, 0, 5 
