zipcode, #_of_Chick_fil_a, #_of_Tacobells, #_of_Starbucks
49601, 0, 1, 0 
49610, 0, 0, 0 
49611, 0, 0, 0 
49612, 0, 0, 0 
49613, 0, 0, 0 
49614, 0, 0, 0 
49615, 0, 0, 0 
49616, 0, 0, 0 
49617, 0, 0, 0 
49618, 0, 0, 0 
49619, 0, 0, 0 
49620, 0, 0, 0 
49621, 0, 0, 0 
49622, 0, 0, 0 
49623, 0, 0, 0 
49625, 0, 0, 0 
49626, 0, 0, 0 
49627, 0, 0, 0 
49628, 0, 0, 0 
49629, 0, 0, 0 
49630, 0, 0, 0 
49631, 0, 0, 0 
49632, 0, 0, 0 
49633, 0, 0, 0 
49634, 0, 0, 0 
49635, 0, 0, 0 
49636, 0, 0, 0 
49637, 0, 0, 0 
49638, 0, 0, 0 
49639, 0, 0, 0 
49640, 0, 0, 0 
49642, 0, 0, 0 
49643, 0, 0, 0 
49644, 0, 0, 0 
49645, 0, 0, 0 
49646, 0, 0, 0 
49648, 0, 0, 0 
49649, 0, 0, 0 
49650, 0, 0, 0 
49651, 0, 0, 0 
49653, 0, 0, 0 
49654, 0, 0, 0 
49655, 0, 0, 0 
49656, 0, 0, 0 
49657, 0, 0, 0 
49659, 0, 0, 0 
49660, 0, 0, 0 
49663, 0, 0, 0 
49664, 0, 0, 0 
49665, 0, 0, 0 
49666, 0, 0, 0 
49667, 0, 0, 0 
49668, 0, 0, 0 
49670, 0, 0, 0 
49673, 0, 0, 0 
49674, 0, 0, 0 
49675, 0, 0, 0 
49676, 0, 0, 0 
49677, 0, 0, 0 
49679, 0, 0, 0 
49680, 0, 0, 0 
49682, 0, 0, 0 
49683, 0, 0, 0 
49684, 0, 1, 2 
49685, 0, 0, 0 
49686, 0, 2, 0 
49688, 0, 0, 0 
49689, 0, 0, 0 
49690, 0, 0, 0 
49696, 0, 0, 0 
49701, 0, 0, 1 
49705, 0, 0, 0 
49706, 0, 0, 0 
49707, 0, 0, 0 
49709, 0, 0, 0 
49710, 0, 0, 0 
49711, 0, 0, 0 
49712, 0, 0, 1 
49713, 0, 0, 0 
49715, 0, 0, 0 
49716, 0, 0, 0 
49717, 0, 0, 0 
49718, 0, 0, 0 
49719, 0, 0, 0 
49720, 0, 0, 0 
49721, 0, 0, 0 
49722, 0, 0, 0 
49723, 0, 0, 0 
49724, 0, 0, 0 
49725, 0, 0, 0 
49726, 0, 0, 0 
49727, 0, 0, 0 
49728, 0, 0, 0 
49729, 0, 0, 0 
49730, 0, 0, 0 
49733, 0, 0, 0 
49734, 0, 0, 0 
49735, 0, 1, 2 
49736, 0, 0, 0 
49737, 0, 0, 0 
49738, 0, 1, 0 
49739, 0, 0, 0 
49740, 0, 0, 0 
49743, 0, 0, 0 
49744, 0, 0, 0 
49745, 0, 0, 0 
49746, 0, 0, 0 
49747, 0, 0, 0 
49748, 0, 0, 0 
49749, 0, 0, 0 
49751, 0, 0, 0 
49752, 0, 0, 0 
49753, 0, 0, 0 
49755, 0, 0, 0 
49756, 0, 0, 0 
49757, 0, 0, 1 
49759, 0, 0, 0 
49760, 0, 0, 0 
49761, 0, 0, 0 
49762, 0, 0, 0 
49764, 0, 0, 0 
49765, 0, 0, 0 
49766, 0, 0, 0 
49768, 0, 0, 0 
49769, 0, 0, 0 
49770, 0, 1, 1 
49774, 0, 0, 0 
49775, 0, 0, 0 
49776, 0, 0, 0 
49777, 0, 0, 0 
49779, 0, 0, 0 
49780, 0, 0, 0 
49781, 0, 0, 0 
49782, 0, 0, 0 
49783, 0, 0, 0 
49784, 0, 0, 0 
49785, 0, 0, 0 
49786, 0, 0, 0 
49788, 0, 0, 0 
49790, 0, 0, 0 
49791, 0, 0, 0 
49792, 0, 0, 0 
49793, 0, 0, 0 
49795, 0, 0, 0 
49796, 0, 0, 0 
49797, 0, 0, 0 
49799, 0, 0, 0 
49801, 0, 1, 0 
49802, 0, 0, 0 
49805, 0, 0, 0 
49806, 0, 0, 0 
49807, 0, 0, 0 
49808, 0, 0, 0 
49812, 0, 0, 0 
49813, 0, 0, 0 
49814, 0, 0, 0 
49815, 0, 0, 0 
49816, 0, 0, 0 
49817, 0, 0, 0 
49818, 0, 0, 0 
49819, 0, 0, 0 
49820, 0, 0, 0 
49821, 0, 0, 0 
49822, 0, 0, 0 
49825, 0, 0, 0 
49826, 0, 0, 0 
49827, 0, 0, 0 
49829, 0, 1, 0 
49831, 0, 0, 0 
49833, 0, 0, 0 
49834, 0, 0, 0 
49835, 0, 0, 0 
49836, 0, 0, 0 
49837, 0, 0, 0 
49838, 0, 0, 0 
49839, 0, 0, 0 
49840, 0, 0, 0 
49841, 0, 0, 0 
49845, 0, 0, 0 
49847, 0, 0, 0 
49848, 0, 0, 0 
49849, 0, 0, 0 
49852, 0, 0, 0 
49853, 0, 0, 0 
49854, 0, 0, 0 
49855, 0, 0, 3 
49858, 0, 1, 0 
49861, 0, 0, 0 
49862, 0, 0, 0 
49863, 0, 0, 0 
49864, 0, 0, 0 
49865, 0, 0, 0 
49866, 0, 0, 0 
49868, 0, 0, 0 
49870, 0, 0, 0 
49871, 0, 0, 0 
49872, 0, 0, 0 
49873, 0, 0, 0 
49874, 0, 0, 0 
49876, 0, 0, 0 
49877, 0, 0, 0 
49878, 0, 0, 0 
49879, 0, 0, 0 
49880, 0, 0, 0 
49881, 0, 0, 0 
49883, 0, 0, 0 
49884, 0, 0, 0 
49885, 0, 0, 0 
49886, 0, 0, 0 
49887, 0, 0, 0 
49891, 0, 0, 0 
49892, 0, 0, 0 
49893, 0, 0, 0 
49894, 0, 0, 0 
49895, 0, 0, 0 
49896, 0, 0, 0 
49901, 0, 0, 0 
49902, 0, 0, 0 
49903, 0, 0, 0 
49905, 0, 0, 0 
49908, 0, 0, 0 
49910, 0, 0, 0 
49911, 0, 0, 0 
49912, 0, 0, 0 
49913, 0, 0, 0 
49915, 0, 0, 0 
49916, 0, 0, 0 
49917, 0, 0, 0 
49918, 0, 0, 0 
49919, 0, 0, 0 
49920, 0, 0, 0 
49921, 0, 0, 0 
49922, 0, 0, 0 
49925, 0, 0, 0 
49927, 0, 0, 0 
49929, 0, 0, 0 
49930, 0, 0, 0 
49931, 0, 0, 0 
49934, 0, 0, 0 
49935, 0, 0, 0 
49938, 0, 0, 0 
49942, 0, 0, 0 
49945, 0, 0, 0 
49946, 0, 0, 0 
49947, 0, 0, 0 
49948, 0, 0, 0 
49950, 0, 0, 0 
49952, 0, 0, 0 
49953, 0, 0, 0 
49955, 0, 0, 0 
49958, 0, 0, 0 
49959, 0, 0, 0 
49960, 0, 0, 0 
49961, 0, 0, 0 
49962, 0, 0, 0 
49963, 0, 0, 0 
49964, 0, 0, 0 
49965, 0, 0, 0 
49967, 0, 0, 0 
49968, 0, 0, 0 
49969, 0, 0, 0 
49970, 0, 0, 0 
49971, 0, 0, 0 
50001, 0, 0, 0 
50002, 0, 0, 0 
50003, 0, 0, 0 
50005, 0, 0, 0 
50006, 0, 0, 0 
50007, 0, 0, 0 
50008, 0, 0, 0 
50009, 0, 0, 2 
50010, 1, 1, 3 
50011, 0, 0, 0 
50012, 0, 0, 0 
50013, 0, 0, 0 
50014, 0, 0, 2 
50020, 0, 0, 0 
50021, 1, 1, 2 
50022, 0, 0, 0 
50023, 0, 0, 2 
50025, 0, 0, 0 
50026, 0, 0, 0 
50027, 0, 0, 0 
50028, 0, 0, 0 
50029, 0, 0, 0 
50031, 0, 0, 0 
50032, 0, 0, 0 
50033, 0, 0, 0 
50034, 0, 0, 0 
50035, 0, 0, 0 
50036, 0, 0, 0 
50037, 0, 0, 0 
50038, 0, 0, 0 
50039, 0, 0, 0 
50040, 0, 0, 0 
50041, 0, 0, 0 
50042, 0, 0, 0 
50043, 0, 0, 0 
50044, 0, 0, 0 
50046, 0, 0, 0 
50047, 0, 0, 0 
50048, 0, 0, 0 
50049, 0, 0, 0 
50050, 0, 0, 0 
50051, 0, 0, 0 
50052, 0, 0, 0 
50054, 0, 0, 0 
50055, 0, 0, 0 
50056, 0, 0, 0 
50057, 0, 0, 0 
50058, 0, 0, 0 
50059, 0, 0, 0 
50060, 0, 0, 0 
50061, 0, 0, 0 
50062, 0, 0, 0 
50063, 0, 0, 0 
50064, 0, 0, 0 
50065, 0, 0, 0 
50066, 0, 0, 0 
50067, 0, 0, 0 
50068, 0, 0, 0 
50069, 0, 0, 0 
50070, 0, 0, 0 
50071, 0, 0, 0 
50072, 0, 0, 0 
50073, 0, 0, 0 
50074, 0, 0, 0 
50075, 0, 0, 0 
50076, 0, 0, 0 
50078, 0, 0, 0 
50099, 0, 0, 0 
50101, 0, 0, 0 
50102, 0, 0, 0 
50103, 0, 0, 0 
50104, 0, 0, 0 
50105, 0, 0, 0 
50106, 0, 0, 0 
50107, 0, 0, 0 
50108, 0, 0, 0 
50109, 0, 0, 0 
50110, 0, 0, 0 
50111, 0, 0, 0 
50112, 0, 0, 0 
50115, 0, 0, 0 
50116, 0, 0, 0 
50117, 0, 0, 0 
50118, 0, 0, 0 
50119, 0, 0, 0 
50120, 0, 0, 0 
50122, 0, 0, 0 
50123, 0, 0, 0 
50124, 0, 0, 0 
50125, 0, 1, 0 
50126, 0, 0, 0 
50127, 0, 0, 0 
50128, 0, 0, 0 
50129, 0, 0, 0 
50130, 0, 0, 0 
50131, 0, 0, 2 
50132, 0, 0, 0 
50133, 0, 0, 0 
50134, 0, 0, 0 
50135, 0, 0, 0 
50136, 0, 0, 0 
50137, 0, 0, 0 
50138, 0, 0, 0 
50139, 0, 0, 0 
50140, 0, 0, 0 
50141, 0, 0, 0 
50142, 0, 0, 0 
50143, 0, 0, 0 
50144, 0, 0, 0 
50145, 0, 0, 0 
50146, 0, 0, 0 
50147, 0, 0, 0 
50148, 0, 0, 0 
50149, 0, 0, 0 
50150, 0, 0, 0 
50151, 0, 0, 0 
50152, 0, 0, 0 
50153, 0, 0, 0 
50154, 0, 0, 0 
50155, 0, 0, 0 
50156, 0, 0, 0 
50157, 0, 0, 0 
50158, 0, 0, 1 
50160, 0, 0, 0 
50161, 0, 0, 0 
50162, 0, 0, 0 
50163, 0, 0, 0 
50164, 0, 0, 0 
50165, 0, 0, 0 
50166, 0, 0, 0 
50167, 0, 0, 0 
50168, 0, 0, 0 
50169, 0, 0, 0 
50170, 0, 0, 0 
50171, 0, 0, 0 
50173, 0, 0, 0 
50174, 0, 0, 0 
50201, 0, 0, 0 
50206, 0, 0, 0 
50207, 0, 0, 0 
50208, 0, 0, 1 
50210, 0, 0, 0 
50211, 0, 0, 0 
50212, 0, 0, 0 
50213, 0, 1, 0 
50214, 0, 0, 0 
50216, 0, 0, 0 
50217, 0, 0, 0 
50218, 0, 0, 0 
50219, 0, 1, 0 
50220, 0, 0, 0 
50222, 0, 0, 0 
50223, 0, 0, 0 
50225, 0, 0, 0 
50226, 0, 0, 0 
50227, 0, 0, 0 
50228, 0, 0, 0 
50229, 0, 0, 0 
50230, 0, 0, 0 
50231, 0, 0, 0 
50232, 0, 0, 0 
50233, 0, 0, 0 
50234, 0, 0, 0 
50235, 0, 0, 0 
50236, 0, 0, 0 
50237, 0, 0, 0 
50238, 0, 0, 0 
50239, 0, 0, 0 
50240, 0, 0, 0 
50241, 0, 0, 0 
50242, 0, 0, 0 
50243, 0, 0, 0 
50244, 0, 0, 0 
50246, 0, 0, 0 
50247, 0, 0, 0 
50248, 0, 0, 0 
50249, 0, 0, 0 
50250, 0, 0, 0 
50251, 0, 0, 0 
50252, 0, 0, 0 
50254, 0, 0, 0 
50255, 0, 0, 0 
50256, 0, 0, 0 
50257, 0, 0, 0 
50258, 0, 0, 0 
50259, 0, 0, 0 
50261, 0, 0, 0 
50262, 0, 0, 0 
50263, 0, 1, 0 
50264, 0, 0, 0 
50265, 0, 0, 2 
50266, 3, 1, 7 
50268, 0, 0, 0 
50269, 0, 0, 0 
50271, 0, 0, 0 
50272, 0, 0, 0 
50273, 0, 0, 0 
50274, 0, 0, 0 
50275, 0, 0, 0 
50276, 0, 0, 0 
50277, 0, 0, 0 
50278, 0, 0, 0 
50301, 0, 0, 0 
50302, 0, 0, 0 
50303, 0, 0, 0 
50304, 0, 0, 0 
50305, 0, 0, 0 
50306, 0, 0, 0 
50307, 0, 0, 0 
50308, 0, 0, 0 
50309, 0, 1, 1 
50310, 1, 1, 1 
50311, 0, 0, 0 
50312, 0, 0, 0 
50313, 0, 1, 0 
50314, 0, 0, 1 
50315, 0, 0, 0 
50316, 0, 0, 0 
50317, 0, 0, 0 
50318, 0, 0, 0 
50319, 0, 0, 0 
50320, 0, 0, 1 
50321, 0, 0, 1 
50322, 0, 0, 3 
50323, 0, 0, 0 
50324, 0, 0, 1 
50325, 0, 0, 3 
50327, 0, 0, 0 
50328, 0, 0, 0 
50329, 0, 0, 0 
50330, 0, 0, 0 
50331, 0, 0, 0 
50332, 0, 0, 0 
50333, 0, 0, 0 
50334, 0, 0, 0 
50335, 0, 0, 0 
50336, 0, 0, 0 
50339, 0, 0, 0 
50340, 0, 0, 0 
50347, 0, 0, 0 
50359, 0, 0, 0 
50360, 0, 0, 0 
50361, 0, 0, 0 
50362, 0, 0, 0 
50363, 0, 0, 0 
50364, 0, 0, 0 
50367, 0, 0, 0 
50368, 0, 0, 0 
50369, 0, 0, 0 
50380, 0, 0, 0 
50381, 0, 0, 0 
50391, 0, 0, 0 
50392, 0, 0, 0 
50393, 0, 0, 0 
50394, 0, 0, 0 
50395, 0, 0, 0 
50396, 0, 0, 0 
50397, 0, 0, 0 
50398, 0, 0, 0 
50401, 0, 1, 3 
50402, 0, 0, 0 
50420, 0, 0, 0 
50421, 0, 0, 0 
50423, 0, 0, 0 
50424, 0, 0, 0 
50426, 0, 0, 0 
50427, 0, 0, 0 
50428, 0, 0, 0 
50430, 0, 0, 0 
50431, 0, 0, 0 
50432, 0, 0, 0 
50433, 0, 0, 0 
50434, 0, 0, 0 
50435, 0, 0, 0 
50436, 0, 0, 0 
50438, 0, 0, 0 
50439, 0, 0, 0 
50440, 0, 0, 0 
50441, 0, 0, 0 
50444, 0, 0, 0 
50446, 0, 0, 0 
50447, 0, 0, 0 
50448, 0, 0, 0 
50449, 0, 0, 0 
50450, 0, 0, 0 
50451, 0, 0, 0 
50452, 0, 0, 0 
50453, 0, 0, 0 
50454, 0, 0, 0 
50455, 0, 0, 0 
50456, 0, 0, 0 
50457, 0, 0, 0 
50458, 0, 0, 0 
50459, 0, 0, 0 
50460, 0, 0, 0 
50461, 0, 0, 0 
50464, 0, 0, 0 
50465, 0, 0, 0 
50466, 0, 0, 0 
50467, 0, 0, 0 
50468, 0, 0, 0 
50469, 0, 0, 0 
50470, 0, 0, 0 
50471, 0, 0, 0 
50472, 0, 0, 0 
50473, 0, 0, 0 
50475, 0, 0, 0 
50476, 0, 0, 0 
50477, 0, 0, 0 
50478, 0, 0, 0 
50479, 0, 0, 0 
50480, 0, 0, 0 
50481, 0, 0, 0 
50482, 0, 0, 0 
50483, 0, 0, 0 
50484, 0, 0, 0 
50501, 0, 0, 1 
50510, 0, 0, 0 
50511, 0, 0, 0 
50514, 0, 0, 0 
50515, 0, 0, 0 
50516, 0, 0, 0 
50517, 0, 0, 0 
50518, 0, 0, 0 
50519, 0, 0, 0 
50520, 0, 0, 0 
50521, 0, 0, 0 
50522, 0, 0, 0 
50523, 0, 0, 0 
50524, 0, 0, 0 
50525, 0, 0, 0 
50526, 0, 0, 0 
50527, 0, 0, 0 
50528, 0, 0, 0 
50529, 0, 0, 0 
50530, 0, 0, 0 
50531, 0, 0, 0 
50532, 0, 0, 0 
50533, 0, 0, 0 
50535, 0, 0, 0 
50536, 0, 0, 0 
50538, 0, 0, 0 
50539, 0, 0, 0 
50540, 0, 0, 0 
50541, 0, 0, 0 
50542, 0, 0, 0 
50543, 0, 0, 0 
50544, 0, 0, 0 
50545, 0, 0, 0 
50546, 0, 0, 0 
50548, 0, 0, 0 
50551, 0, 0, 0 
50552, 0, 0, 0 
50554, 0, 0, 0 
50556, 0, 0, 0 
50557, 0, 0, 0 
50558, 0, 0, 0 
50559, 0, 0, 0 
50560, 0, 0, 0 
50561, 0, 0, 0 
50562, 0, 0, 0 
50563, 0, 0, 0 
50565, 0, 0, 0 
50566, 0, 0, 0 
50567, 0, 0, 0 
50568, 0, 0, 0 
50569, 0, 0, 0 
50570, 0, 0, 0 
50571, 0, 0, 0 
50573, 0, 0, 0 
50574, 0, 0, 0 
50575, 0, 0, 0 
50576, 0, 0, 0 
50577, 0, 0, 0 
50578, 0, 0, 0 
50579, 0, 0, 0 
50581, 0, 0, 0 
50582, 0, 0, 0 
50583, 0, 0, 0 
50585, 0, 0, 0 
50586, 0, 0, 0 
50588, 0, 0, 0 
50590, 0, 0, 0 
50591, 0, 0, 0 
50592, 0, 0, 0 
50593, 0, 0, 0 
50594, 0, 0, 0 
50595, 0, 0, 0 
50597, 0, 0, 0 
50598, 0, 0, 0 
50599, 0, 0, 0 
50601, 0, 0, 0 
50602, 0, 0, 0 
50603, 0, 0, 0 
50604, 0, 0, 0 
50605, 0, 0, 0 
50606, 0, 0, 0 
50607, 0, 0, 0 
50608, 0, 0, 0 
50609, 0, 0, 0 
50611, 0, 0, 0 
50612, 0, 0, 0 
50613, 0, 1, 3 
50614, 0, 0, 0 
50616, 0, 0, 0 
50619, 0, 0, 0 
50620, 0, 0, 0 
50621, 0, 0, 0 
50622, 0, 0, 0 
50623, 0, 0, 0 
50624, 0, 0, 0 
50625, 0, 0, 0 
50626, 0, 0, 0 
50627, 0, 0, 0 
50628, 0, 0, 0 
50629, 0, 0, 0 
50630, 0, 0, 0 
50631, 0, 0, 0 
50632, 0, 0, 0 
50633, 0, 0, 0 
50634, 0, 0, 0 
50635, 0, 0, 0 
50636, 0, 0, 0 
50638, 0, 0, 0 
50641, 0, 0, 0 
50642, 0, 0, 0 
50643, 0, 0, 0 
50644, 0, 0, 0 
50645, 0, 0, 0 
50647, 0, 0, 0 
50648, 0, 0, 0 
50649, 0, 0, 0 
50650, 0, 0, 0 
50651, 0, 0, 0 
50652, 0, 0, 0 
50653, 0, 0, 0 
50654, 0, 0, 0 
50655, 0, 0, 0 
50657, 0, 0, 0 
50658, 0, 0, 0 
50659, 0, 0, 0 
50660, 0, 0, 0 
50661, 0, 0, 0 
50662, 0, 0, 0 
50664, 0, 0, 0 
50665, 0, 0, 0 
50666, 0, 0, 0 
50667, 0, 0, 0 
50668, 0, 0, 0 
50669, 0, 0, 0 
50670, 0, 0, 0 
50671, 0, 0, 0 
50672, 0, 0, 0 
50673, 0, 0, 0 
50674, 0, 0, 0 
50675, 0, 0, 0 
50676, 0, 0, 0 
50677, 0, 0, 0 
50680, 0, 0, 0 
50681, 0, 0, 0 
50682, 0, 0, 0 
50701, 0, 0, 0 
50702, 1, 1, 3 
50703, 0, 0, 0 
50704, 0, 0, 0 
50706, 0, 0, 0 
50707, 0, 0, 0 
50801, 0, 0, 0 
50830, 0, 0, 0 
50831, 0, 0, 0 
50833, 0, 0, 0 
50835, 0, 0, 0 
50836, 0, 0, 0 
50837, 0, 0, 0 
50839, 0, 0, 0 
50840, 0, 0, 0 
50841, 0, 0, 0 
50842, 0, 0, 0 
50843, 0, 0, 0 
50845, 0, 0, 0 
50846, 0, 0, 0 
50847, 0, 0, 0 
50848, 0, 0, 0 
50849, 0, 0, 0 
50851, 0, 0, 0 
50853, 0, 0, 0 
50854, 0, 0, 0 
50857, 0, 0, 0 
50858, 0, 0, 0 
50859, 0, 0, 0 
50860, 0, 0, 0 
50861, 0, 0, 0 
50862, 0, 0, 0 
50863, 0, 0, 0 
50864, 0, 0, 0 
50936, 0, 0, 0 
50940, 0, 0, 0 
50947, 0, 0, 0 
50950, 0, 0, 0 
50980, 0, 0, 0 
50981, 0, 0, 0 
50982, 0, 0, 0 
50983, 0, 0, 0 
51001, 0, 0, 0 
51002, 0, 0, 0 
51003, 0, 0, 0 
51004, 0, 0, 0 
51005, 0, 0, 0 
51006, 0, 0, 0 
51007, 0, 0, 0 
51008, 0, 0, 0 
51009, 0, 0, 0 
51010, 0, 0, 0 
51011, 0, 0, 0 
51012, 0, 0, 0 
51014, 0, 0, 0 
51015, 0, 0, 0 
51016, 0, 0, 0 
51018, 0, 0, 0 
51019, 0, 0, 0 
51020, 0, 0, 0 
51022, 0, 0, 0 
51023, 0, 0, 0 
51024, 0, 0, 0 
51025, 0, 0, 0 
51026, 0, 0, 0 
51027, 0, 0, 0 
51028, 0, 0, 0 
51029, 0, 0, 0 
51030, 0, 0, 0 
51031, 0, 1, 0 
51033, 0, 0, 0 
51034, 0, 0, 0 
51035, 0, 0, 0 
51036, 0, 0, 0 
51037, 0, 0, 0 
51038, 0, 0, 0 
51039, 0, 0, 0 
51040, 0, 0, 0 
51041, 0, 0, 0 
51044, 0, 0, 0 
51045, 0, 0, 0 
51046, 0, 0, 0 
51047, 0, 0, 0 
51048, 0, 0, 0 
51049, 0, 0, 0 
51050, 0, 0, 0 
51051, 0, 0, 0 
51052, 0, 0, 0 
51053, 0, 0, 0 
51054, 0, 0, 0 
51055, 0, 0, 0 
51056, 0, 0, 0 
51058, 0, 0, 0 
51059, 0, 0, 0 
51060, 0, 0, 0 
51061, 0, 0, 0 
51062, 0, 0, 0 
51063, 0, 0, 0 
51101, 0, 0, 0 
51102, 0, 0, 0 
51103, 0, 1, 0 
51104, 0, 0, 2 
51105, 0, 0, 1 
51106, 2, 2, 2 
51108, 0, 1, 0 
51109, 0, 0, 0 
51111, 0, 0, 0 
51201, 0, 0, 0 
51230, 0, 0, 0 
51231, 0, 0, 0 
51232, 0, 0, 0 
51234, 0, 0, 0 
51235, 0, 0, 0 
51237, 0, 0, 0 
51238, 0, 0, 0 
51239, 0, 0, 0 
51240, 0, 0, 0 
51241, 0, 0, 0 
51242, 0, 0, 0 
51243, 0, 0, 0 
51244, 0, 0, 0 
51245, 0, 0, 0 
51246, 0, 0, 0 
51247, 0, 0, 0 
51248, 0, 0, 0 
51249, 0, 0, 0 
51250, 0, 0, 0 
51301, 0, 0, 1 
51331, 0, 0, 0 
51333, 0, 0, 0 
51334, 0, 0, 0 
51338, 0, 0, 0 
51340, 0, 0, 0 
51341, 0, 0, 0 
51342, 0, 0, 0 
51343, 0, 0, 0 
51344, 0, 0, 0 
51345, 0, 0, 0 
51346, 0, 0, 0 
51347, 0, 0, 0 
51350, 0, 0, 0 
51351, 0, 0, 0 
51354, 0, 0, 0 
51355, 0, 0, 0 
51357, 0, 0, 0 
51358, 0, 0, 0 
51360, 0, 0, 1 
51363, 0, 0, 0 
51364, 0, 0, 0 
51365, 0, 0, 0 
51366, 0, 0, 0 
51401, 0, 1, 0 
51430, 0, 0, 0 
51431, 0, 0, 0 
51432, 0, 0, 0 
51433, 0, 0, 0 
51436, 0, 0, 0 
51439, 0, 0, 0 
51440, 0, 0, 0 
51441, 0, 0, 0 
51442, 0, 0, 0 
51443, 0, 0, 0 
51444, 0, 0, 0 
51445, 0, 0, 0 
51446, 0, 0, 0 
51447, 0, 0, 0 
51448, 0, 0, 0 
51449, 0, 0, 0 
51450, 0, 0, 0 
51451, 0, 0, 0 
51452, 0, 0, 0 
51453, 0, 0, 0 
51454, 0, 0, 0 
51455, 0, 0, 0 
51458, 0, 0, 0 
51459, 0, 0, 0 
51460, 0, 0, 0 
51461, 0, 0, 0 
51462, 0, 0, 0 
51463, 0, 0, 0 
51465, 0, 0, 0 
51466, 0, 0, 0 
51467, 0, 0, 0 
51501, 0, 2, 1 
51502, 0, 0, 0 
51503, 0, 1, 2 
51510, 0, 0, 0 
51520, 0, 0, 0 
51521, 0, 0, 0 
51523, 0, 0, 0 
51525, 0, 0, 0 
51526, 0, 0, 0 
51527, 0, 0, 0 
51528, 0, 0, 0 
51529, 0, 0, 0 
51530, 0, 0, 0 
51531, 0, 0, 0 
51532, 0, 0, 0 
51533, 0, 0, 0 
51534, 0, 0, 0 
51535, 0, 0, 0 
51536, 0, 0, 0 
51537, 0, 0, 0 
51540, 0, 0, 0 
51541, 0, 0, 0 
51542, 0, 0, 0 
51543, 0, 0, 0 
51544, 0, 0, 0 
51545, 0, 0, 0 
51546, 0, 0, 0 
51548, 0, 0, 0 
51549, 0, 0, 0 
51550, 0, 0, 0 
51551, 0, 0, 0 
51552, 0, 0, 0 
51553, 0, 0, 0 
51554, 0, 0, 0 
51555, 0, 0, 0 
51556, 0, 0, 0 
51557, 0, 0, 0 
51558, 0, 0, 0 
51559, 0, 0, 0 
51560, 0, 0, 0 
51561, 0, 0, 0 
51562, 0, 0, 0 
51563, 0, 0, 0 
51564, 0, 0, 0 
51565, 0, 0, 0 
51566, 0, 0, 0 
51570, 0, 0, 0 
51571, 0, 0, 0 
51572, 0, 0, 0 
51573, 0, 0, 0 
51575, 0, 0, 0 
51576, 0, 0, 0 
51577, 0, 0, 0 
51578, 0, 0, 0 
51579, 0, 0, 0 
51591, 0, 0, 0 
51593, 0, 0, 0 
51601, 0, 0, 0 
51602, 0, 0, 0 
51603, 0, 0, 0 
51630, 0, 0, 0 
51631, 0, 0, 0 
51632, 0, 0, 0 
51636, 0, 0, 0 
51637, 0, 0, 0 
51638, 0, 0, 0 
51639, 0, 0, 0 
51640, 0, 0, 0 
51645, 0, 0, 0 
51646, 0, 0, 0 
51647, 0, 0, 0 
51648, 0, 0, 0 
51649, 0, 0, 0 
51650, 0, 0, 0 
51651, 0, 0, 0 
51652, 0, 0, 0 
51653, 0, 0, 0 
51654, 0, 0, 0 
51656, 0, 0, 0 
52001, 0, 1, 0 
52002, 0, 1, 1 
52003, 1, 0, 2 
52004, 0, 0, 0 
52030, 0, 0, 0 
52031, 0, 0, 0 
52032, 0, 0, 0 
52033, 0, 0, 0 
52035, 0, 0, 0 
52036, 0, 0, 0 
52037, 0, 0, 0 
52038, 0, 0, 0 
52039, 0, 0, 0 
52040, 0, 0, 0 
52041, 0, 0, 0 
52042, 0, 0, 0 
52043, 0, 0, 0 
52044, 0, 0, 0 
52045, 0, 0, 0 
52046, 0, 0, 0 
52047, 0, 0, 0 
52048, 0, 0, 0 
52049, 0, 0, 0 
52050, 0, 0, 0 
52052, 0, 0, 0 
52053, 0, 0, 0 
52054, 0, 0, 0 
52056, 0, 0, 0 
52057, 0, 0, 0 
52060, 0, 0, 0 
52064, 0, 0, 0 
52065, 0, 0, 0 
52066, 0, 0, 0 
52068, 0, 0, 0 
52069, 0, 0, 0 
52070, 0, 0, 0 
52071, 0, 0, 0 
52072, 0, 0, 0 
52073, 0, 0, 0 
52074, 0, 0, 0 
52075, 0, 0, 0 
52076, 0, 0, 0 
52077, 0, 0, 0 
52078, 0, 0, 0 
52079, 0, 0, 0 
52099, 0, 0, 0 
52101, 0, 0, 0 
52132, 0, 0, 0 
52133, 0, 0, 0 
52134, 0, 0, 0 
52135, 0, 0, 0 
52136, 0, 0, 0 
52140, 0, 0, 0 
52141, 0, 0, 0 
52142, 0, 0, 0 
52144, 0, 0, 0 
52146, 0, 0, 0 
52147, 0, 0, 0 
52149, 0, 0, 0 
52151, 0, 0, 0 
52154, 0, 0, 0 
52155, 0, 0, 0 
52156, 0, 0, 0 
52157, 0, 0, 0 
52158, 0, 0, 0 
52159, 0, 0, 0 
52160, 0, 0, 0 
52161, 0, 0, 0 
52162, 0, 0, 0 
52163, 0, 0, 0 
52164, 0, 0, 0 
52165, 0, 0, 0 
52166, 0, 0, 0 
52168, 0, 0, 0 
52169, 0, 0, 0 
52170, 0, 0, 0 
52171, 0, 0, 0 
52172, 0, 0, 0 
52175, 0, 0, 0 
52201, 0, 0, 0 
52202, 0, 0, 0 
52203, 0, 0, 0 
52204, 0, 0, 0 
52205, 0, 0, 0 
52206, 0, 0, 0 
52207, 0, 0, 0 
52208, 0, 0, 0 
52209, 0, 0, 0 
